fips`thomicide_rate_per_100k
13073	3.3
13075	8.5
13077	4.6
13079	6.7
13081	13.4
13083	5.0
13085	2.7
13087	9.0
13089	14.0
13091	9.5
13093	8.8
13095	13.7
13097	6.0
13099	9.5
13101	5.9
13103	4.9
13105	7.4
13107	9.4
13109	7.4
13111	3.7
13113	3.8
13115	6.3
13117	1.7
13119	6.8
13121	12.1
13123	3.6
13125	9.4
13127	7.6
13129	4.6
13131	8.5
13133	4.2
13135	4.9
13137	4.3
13139	4.2
13141	11.3
13143	6.7
13145	4.4
13147	5.3
13149	7.1
13151	8.1
13153	6.0
13155	8.8
13157	4.2
13159	5.4
13161	7.9
13163	11.8
13165	13.7
13167	8.4
13169	5.7
13171	5.9
13173	7.3
13175	9.7
13177	3.8
13179	9.2
13181	8.1
13183	5.1
13185	7.4
13187	4.2
13189	11.6
13191	7.2
13193	12.5
13195	4.5
13197	7.1
13199	10.1
13201	8.1
13205	10.2
13207	5.2
13209	7.1
13211	5.1
13213	3.8
13215	16.3
13217	10.5
13219	2.0
13221	4.2
13223	4.5
13225	7.3
13227	3.5
13229	5.8
13231	4.9
13233	8.3
13235	8.3
13237	4.4
13239	9.1
13241	5.0
13243	10.3
13245	16.0
13247	10.1
13249	6.5
13251	10.4
13253	9.4
13255	8.6
13257	5.7
13259	17.6
13261	10.3
13263	8.9
13265	7.7
13267	9.4
13269	8.9
13271	8.1
13273	9.5
13275	4.6
13277	9.1
13279	7.9
13281	3.9
13283	7.0
13285	9.1
13287	9.0
13289	8.2
13291	3.6
13293	7.3
13295	5.1
13297	5.3
13299	9.5
13301	9.2
13303	8.2
13305	7.4
13307	7.1
13309	7.3
13311	4.4
13313	3.4
13315	8.7
13317	7.9
13319	6.5
13321	7.4
15001	3.8
15003	2.8
15005	3.1
15007	2.9
15009	3.1
16001	1.8
16003	2.3
16005	3.6
16007	2.4
16009	3.5
16011	2.9
16013	1.8
16015	2.0
16017	3.3
16019	2.4
16021	3.4
16023	2.3
16025	1.9
16027	2.7
16029	2.1
16031	3.1
16033	2.8
16035	3.9
16037	2.3
16039	2.6
16041	3.5
16043	2.2
16045	2.9
16047	3.7
16049	2.3
16051	2.2
16053	3.6
16055	2.6
16057	2.2
16059	2.6
16061	4.2
16063	3.3
16065	2.0
16067	3.4
16069	2.8
16071	2.9
16073	2.5
16075	3.5
16077	2.8
16079	4.2
16081	1.6
16083	2.8
16085	1.7
16087	2.6
17001	4.2
17003	10.4
17005	4.9
17007	3.0
17009	3.5
17011	2.8
17013	2.6
17015	2.6
17017	4.1
17019	4.6
17021	3.6
17023	3.4
17025	3.6
17027	3.1
17029	3.6
17031	13.4
17033	3.3
17035	3.0
17037	2.7
17039	3.6
17041	2.6
17043	2.0
17045	3.7
17047	3.2
17049	4.1
17051	4.6
17053	3.9
17055	4.5
17057	3.6
17059	4.4
17061	3.9
17063	2.6
17065	3.6
17067	2.5
17069	4.4
17071	2.9
17073	3.0
17075	5.7
17077	4.6
17079	2.5
17081	4.9
17083	2.9
17085	2.3
17087	3.7
17089	3.4
17091	7.6
17093	3.4
17095	4.5
17097	3.4
17099	3.1
17101	3.6
17103	3.3
17105	4.2
17107	3.4
17109	3.0
17111	1.9
17113	3.1
17115	8.2
17117	4.2
17119	5.9
17121	4.5
17123	3.3
17125	3.9
17127	5.4
17129	2.6
17131	3.0
17133	3.3
17135	4.1
17137	4.1
17139	2.8
17141	3.4
17143	10.7
17145	3.8
17147	2.4
17149	3.2
17151	3.6
17153	8.0
17155	2.8
17157	4.8
17159	3.1
17161	6.4
17163	16.9
17165	4.3
17167	6.8
17169	2.9
17171	3.6
17173	3.2
17175	3.5
17177	4.1
17179	3.1
17181	4.1
17183	9.9
17185	3.0
17187	2.8
17189	3.6
17191	3.5
17193	3.3
17195	3.7
17197	4.3
17199	4.6
17201	9.2
17203	2.4
18001	2.9
18003	9.3
18005	2.7
18007	3.8
18009	4.3
18011	2.8
18013	2.6
18015	3.5
18017	4.1
18019	5.5
18021	3.3
18023	3.7
18025	4.7
18027	3.7
18029	3.2
18031	4.3
18033	2.9
18035	5.7
18037	3.1
18039	5.4
18041	4.6
18043	4.6
18045	3.5
18047	3.3
18049	3.5
18051	3.7
18053	5.4
18055	4.3
18057	1.7
18059	3.0
18061	3.9
18063	2.5
18065	4.9
18067	7.0
18069	3.1
18071	3.9
18073	4.0
18075	3.5
18077	3.4
18079	4.6
18081	3.4
18083	4.3
18085	2.6
18087	2.1
18089	16.8
18091	5.9
18093	4.2
18095	5.3
18097	17.7
18099	3.5
18101	4.1
18103	3.5
18105	3.1
18107	4.3
18109	3.9
18111	4.6
18113	2.8
18115	3.5
18117	5.4
18119	5.0
18121	3.8
18123	3.9
18125	4.0
18127	3.3
18129	3.3
18131	4.0
18133	3.7
18135	3.6
18137	3.0
18139	4.1
18141	8.0
18143	6.5
18145	3.8
18147	4.2
18149	5.1
18151	2.9
18153	4.9
18155	3.8
18157	3.5
18159	2.9
18161	4.2
18163	7.1
18165	4.3
18167	6.2
18169	2.9
18171	2.9
18173	2.7
18175	5.4
18177	5.4
18179	2.9
18181	3.7
18183	2.1
19001	2.4
19003	2.4
19005	1.9
19007	4.0
19009	2.6
19011	1.9
19013	3.9
19015	2.8
19017	1.7
19019	2.0
19021	2.0
19023	2.2
19025	2.5
19027	2.5
19029	3.2
19031	1.9
19033	2.8
19035	1.8
19037	2.0
19039	2.7
19041	2.1
19043	1.8
19045	3.0
19047	2.6
19049	1.5
19051	2.8
19053	3.1
19055	2.2
19057	5.1
19059	1.5
19061	2.1
19063	2.1
19065	2.2
19067	2.3
19069	1.9
19071	2.3
19073	2.2
19075	1.5
19077	2.0
19079	2.1
19081	1.6
19083	2.6
19085	2.2
19087	3.1
19089	1.8
19091	2.1
19093	2.1
19095	2.3
19097	2.4
19099	2.3
19101	3.3
19103	2.2
19105	2.1
19107	2.7
19109	1.9
19111	3.6
19113	3.4
19115	2.9
19117	2.7
19119	1.7
19121	1.9
19123	2.4
19125	2.2
19127	3.0
19129	2.3
19131	1.6
19133	2.3
19135	2.8
19137	2.8
19139	3.0
19141	2.2
19143	1.7
19145	3.1
19147	1.6
19149	2.2
19151	2.0
19153	4.4
19155	4.4
19157	2.5
19159	2.3
19161	2.0
19163	4.4
19165	2.2
19167	1.6
19169	1.8
19171	3.0
19173	2.5
19175	2.9
19177	3.2
19179	4.2
19181	2.1
19183	2.8
19185	2.9
19187	3.7
19189	1.9
19191	1.4
19193	3.3
19195	1.8
19197	2.1
20001	4.1
20003	3.3
20005	4.4
20007	4.1
20009	5.1
20011	3.9
20013	3.8
20015	3.2
20017	3.5
20019	5.3
20021	4.0
20023	2.8
20025	2.4
20027	2.4
20029	3.1
20031	2.8
20033	3.6
20035	5.0
20037	5.0
20039	2.6
20041	3.2
20043	3.3
20045	3.0
20047	3.8
20049	4.9
20051	2.6
20053	3.4
20055	5.7
20057	5.8
20059	3.6
20061	6.2
20063	2.6
20065	2.5
20067	4.3
20069	2.9
20071	2.5
20073	4.7
20075	3.8
20077	4.2
20079	3.7
20081	3.6
20083	2.2
20085	3.9
20087	3.7
20089	2.3
20091	2.6
20093	3.4
20095	3.4
20097	3.1
20099	5.8
20101	3.6
20103	4.3
20105	2.9
20107	2.9
20109	3.1
20111	4.2
20113	2.8
20115	2.8
20117	2.2
20119	3.0
20121	3.0
20123	2.8
20125	6.4
20127	3.0
20129	4.0
20131	2.0
20133	3.8
20135	2.6
20137	3.4
20139	4.0
20141	2.6
20143	2.8
20145	3.6
20147	2.3
20149	2.0
20151	3.2
20153	2.6
20155	4.0
20157	2.3
20159	3.5
20161	2.5
20163	2.6
20165	2.8
20167	3.1
20169	5.3
20171	3.0
20173	7.7
20175	5.6
20177	9.6
20179	2.8
20181	3.2
20183	2.3
20185	3.3
20187	3.5
20189	4.2
20191	4.1
20193	2.8
20195	2.5
20197	2.8
20199	2.4
20201	2.2
20203	3.5
20205	6.1
20207	4.0
20209	20.3
21001	4.8
21003	6.0
21005	4.5
21007	6.3
21009	5.4
21011	5.0
21013	8.3
21015	2.8
21017	4.7
21019	4.0
21021	4.1
21023	3.3
21025	7.6
21027	5.6
21029	4.1
21031	6.0
21033	5.6
21035	4.7
21037	2.8
21039	7.3
21041	5.0
21043	5.7
21045	6.1
21047	9.2
21049	4.9
21051	8.7
21053	6.1
21055	4.6
21057	6.1
21059	4.2
21061	5.2
21063	7.6
21065	8.4
21067	6.8
21069	4.5
21071	6.9
21073	5.5
21075	9.7
21077	4.6
21079	3.6
21081	4.3
21083	6.7
21085	6.8
21087	5.2
21089	3.8
21091	4.7
21093	4.9
21095	6.2
21097	3.3
21099	5.9
21101	4.8
21103	5.9
21105	4.5
21107	4.7
21109	6.8
21111	13.4
21113	3.7
21115	6.0
21117	4.1
21119	7.1
21121	7.2
21123	5.5
21125	6.5
21127	6.0
21129	11.4
21131	9.0
21133	7.3
21135	4.5
21137	5.0
21139	4.9
21141	5.2
21143	4.5
21145	5.9
21147	7.2
21149	4.8
21151	4.3
21153	6.1
21155	5.4
21157	3.9
21159	7.2
21161	3.0
21163	5.5
21165	5.8
21167	4.0
21169	5.6
21171	7.0
21173	5.1
21175	4.8
21177	6.3
21179	4.3
21181	5.2
21183	4.7
21185	2.3
21187	4.7
21189	10.2
21191	2.9
21193	7.7
21195	5.9
21197	7.0
21199	5.1
21201	3.3
21203	5.7
21205	3.8
21207	5.5
21209	3.3
21211	4.5
21213	6.1
21215	3.3
21217	5.1
21219	5.6
21221	5.0
21223	4.5
21225	5.1
21227	4.6
21229	3.6
21231	5.3
21233	5.8
21235	6.5
21237	8.4
21239	3.7
22001	11.9
22003	6.9
22005	7.1
22007	8.4
22009	9.9
22011	7.0
22013	8.3
22015	8.2
22017	18.7
22019	9.7
22021	7.1
22023	4.9
22025	10.7
22027	10.5
22029	18.1
22031	8.2
22033	21.9
22035	19.3
22037	16.5
22039	10.9
22041	10.4
22043	8.3
22045	11.9
22047	11.0
22049	7.4
22051	12.9
22053	12.7
22055	8.7
22057	7.5
22059	6.2
22061	7.4
22063	8.3
22065	20.9
22067	17.4
22069	11.3
22071	28.0
22073	14.0
22075	5.6
22077	11.5
22079	12.3
22081	9.6
22083	9.4
22085	8.0
22087	10.9
22089	7.3
22091	13.3
22093	13.4
22095	20.5
22097	12.3
22099	10.6
22101	10.8
22103	5.4
22105	11.5
22107	11.0
22109	10.8
22111	7.2
22113	8.3
22115	7.6
22117	11.9
22119	9.2
22121	11.6
22123	8.7
22125	8.6
22127	7.9
23001	2.1
23003	2.5
23005	1.5
23007	1.8
23009	2.0
23011	2.1
23013	2.3
23015	2.0
23017	2.3
23019	2.1
23021	2.9
23023	1.4
23025	3.0
23027	2.5
23029	2.4
23031	1.7
24001	4.6
24003	6.2
24005	12.1
24009	4.1
24011	5.3
24013	3.3
24015	6.2
24017	6.6
24019	7.5
24021	3.5
24023	3.3
24025	5.7
24027	3.7
24029	4.1
24031	7.3
24033	7.3
24035	3.9
24037	3.9
24039	6.7
24041	3.3
24043	5.6
24045	8.0
24047	3.8
24510	52.7
25001	1.3
25003	2.3
25005	2.3
25007	1.5
25009	2.1
25011	1.6
25013	4.7
25015	1.2
25017	1.2
25019	1.4
25021	1.2
25023	2.3
25025	5.4
25027	2.0
26001	3.0
26003	2.2
26005	2.5
26007	2.9
26009	1.8
26011	3.1
26013	2.5
26015	2.5
26017	4.0
26019	1.8
26021	5.0
26023	2.8
26025	6.1
26027	3.5
26029	1.9
26031	2.2
26033	2.7
26035	3.0
26037	1.7
26039	2.6
26041	1.8
26043	2.0
26045	2.7
26047	1.9
26049	12.3
26051	2.8
26053	2.9
26055	1.9
26057	2.5
26059	3.0
26061	1.9
26063	2.5
26065	5.1
26067	2.4
26069	3.0
26071	2.2
26073	1.9
26075	5.2
26077	4.6
26079	3.0
26081	3.8
26083	1.3
26085	3.7
26087	2.5
26089	1.3
26091	3.0
26093	1.8
26095	2.3
26097	2.4
26099	4.9
26101	2.9
26103	2.2
26105	2.8
26107	2.4
26109	2.3
26111	1.9
26113	2.2
26115	2.6
26117	3.0
26119	3.3
26121	6.8
26123	2.9
26125	3.9
26127	3.1
26129	3.4
26131	1.8
26133	2.9
26135	3.3
26137	2.4
26139	2.1
26141	2.5
26143	2.7
26145	11.0
26147	3.1
26149	3.2
26151	2.8
26153	2.0
26155	2.6
26157	3.0
26159	3.2
26161	3.0
26163	15.4
26165	2.8
27001	2.7
27003	2.2
27005	3.5
27007	6.1
27009	2.4
27011	2.6
27013	1.7
27015	1.8
27017	2.2
27019	1.2
27021	4.0
27023	2.5
27025	1.6
27027	2.2
27029	3.2
27031	1.1
27033	2.0
27035	2.3
27037	1.8
27039	1.5
27041	2.1
27043	2.1
27045	1.6
27047	1.9
27049	1.9
27051	2.0
27053	4.0
27055	1.4
27057	3.7
27059	1.6
27061	2.4
27063	1.7
27065	2.1
27067	2.0
27069	2.3
27071	2.5
27073	1.8
27075	1.3
27077	2.4
27079	1.6
27081	1.9
27083	2.2
27085	1.8
27087	5.0
27089	2.3
27091	2.1
27093	1.7
27095	2.6
27097	2.3
27099	1.9
27101	1.7
27103	1.3
27105	2.2
27107	2.9
27109	2.0
27111	2.1
27113	2.7
27115	2.7
27117	2.1
27119	2.8
27121	2.1
27123	4.7
27125	2.6
27127	2.5
27129	1.9
27131	1.5
27133	1.7
27135	2.5
27137	2.4
27139	1.4
27141	1.4
27143	1.5
27145	2.1
27147	1.3
27149	2.2
27151	1.9
27153	2.9
27155	2.3
27157	1.6
27159	3.5
27161	1.8
27163	1.5
27165	2.5
27167	1.9
27169	1.7
27171	1.4
27173	2.0
28001	22.6
28003	10.8
28005	13.9
28007	17.0
28009	11.7
28011	23.9
28013	9.4
28015	12.0
28017	11.0
28019	10.3
28021	23.2
28023	9.6
28025	10.3
28027	35.8
28029	13.2
28031	12.2
28033	8.8
28035	11.8
28037	12.7
28039	9.7
28041	8.6
28043	22.8
28045	7.3
28047	8.3
28049	28.6
28051	30.9
28053	23.0
28055	21.5
28057	6.3
28059	7.8
28061	11.2
28063	17.5
28065	23.7
28067	9.5
28069	13.4
28071	5.4
28073	6.4
28075	16.5
28077	11.2
28079	13.7
28081	9.6
28083	27.1
28085	15.2
28087	9.6
28089	9.9
28091	16.7
28093	14.6
28095	8.3
28097	15.6
28099	11.8
28101	11.6
28103	12.6
28105	7.2
28107	15.9
28109	7.5
28111	9.0
28113	17.7
28115	5.7
28117	7.3
28119	21.4
28121	6.1
28123	14.1
28125	20.1
28127	9.8
28129	10.5
28131	7.2
28133	23.2
28135	20.0
28137	10.6
28139	9.7
28141	6.6
28143	24.2
28145	6.7
28147	14.7
28149	16.0
28151	35.1
28153	11.6
28155	8.6
28157	24.2
28159	10.9
28161	13.9
28163	25.4
29001	3.9
29003	2.5
29005	2.5
29007	4.9
29009	4.6
29011	3.6
29013	4.1
29015	6.2
29017	5.9
29019	5.6
29021	7.0
29023	7.7
29025	3.2
29027	6.0
29029	4.4
29031	5.9
29033	3.2
29035	7.8
29037	4.4
29039	5.1
29041	2.7
29043	3.5
29045	3.4
29047	4.9
29049	4.1
29051	6.1
29053	3.6
29055	7.3
29057	4.8
29059	6.3
29061	3.2
29063	3.3
29065	6.7
29067	5.4
29069	8.6
29071	5.3
29073	4.5
29075	2.6
29077	5.6
29079	3.4
29081	3.2
29083	5.6
29085	6.0
29087	2.5
29089	3.5
29091	6.3
29093	7.6
29095	20.4
29097	5.1
29099	4.6
29101	3.4
29103	4.2
29105	5.4
29107	3.7
29109	4.2
29111	4.3
29113	4.6
29115	4.0
29117	3.5
29119	6.7
29121	3.9
29123	5.3
29125	4.7
29127	3.3
29129	2.9
29131	5.0
29133	12.3
29135	5.3
29137	3.4
29139	4.1
29141	5.7
29143	8.1
29145	4.7
29147	2.8
29149	6.1
29151	3.5
29153	6.1
29155	13.6
29157	4.3
29159	4.5
29161	5.5
29163	4.5
29165	4.2
29167	4.9
29169	6.5
29171	3.0
29173	3.1
29175	5.1
29177	3.2
29179	8.7
29181	8.8
29183	3.1
29185	4.6
29186	3.7
29187	7.1
29189	15.4
29195	4.4
29197	4.1
29199	3.2
29201	8.6
29203	5.9
29205	2.9
29207	5.1
29209	4.6
29211	3.4
29213	4.6
29215	6.4
29217	4.0
29219	5.6
29221	6.5
29223	7.9
29225	4.0
29227	2.6
29229	5.5
29510	43.0
30001	2.0
30003	8.8
30005	5.5
30007	2.4
30009	3.4
30011	2.8
30013	4.9
30015	3.5
30017	4.0
30019	4.1
30021	4.3
30023	6.3
30025	2.8
30027	3.1
30029	3.3
30031	1.8
30033	3.2
30035	8.1
30037	4.7
30039	3.0
30041	4.3
30043	2.2
30045	2.7
30047	5.9
30049	3.4
30051	4.6
30053	4.3
30055	3.6
30057	2.4
30059	2.6
30061	4.0
30063	3.0
30065	4.7
30067	2.9
30069	4.7
30071	3.3
30073	4.2
30075	2.7
30077	5.0
30079	3.0
30081	2.9
30083	4.0
30085	14.0
30087	6.5
30089	4.1
30091	4.6
30093	4.2
30095	3.0
30097	3.2
30099	3.1
30101	5.5
30103	4.7
30105	3.6
30107	4.2
30109	3.3
30111	4.5
31001	2.2
31003	2.4
31005	2.4
31007	2.4
31009	2.4
31011	1.7
31013	3.4
31015	3.0
31017	2.8
31019	1.7
31021	2.4
31023	1.8
31025	2.2
31027	2.2
31029	2.9
31031	3.4
31033	4.2
31035	1.9
31037	2.6
31039	1.9
31041	2.7
31043	3.3
31045	3.7
31047	3.5
31049	5.0
31051	2.0
31053	2.4
31055	5.6
31057	3.2
31059	2.2
31061	2.7
31063	2.2
31065	2.5
31067	2.3
31069	3.2
31071	2.0
31073	1.7
31075	2.4
31077	2.1
31079	2.9
31081	1.5
31083	2.1
31085	2.4
31087	3.4
31089	2.3
31091	2.4
31093	1.9
31095	2.2
31097	4.8
31099	2.1
31101	4.3
31103	2.4
31105	4.2
31107	2.5
31109	2.3
31111	3.2
31113	2.4
31115	2.4
31117	2.4
31119	2.6
31121	2.1
31123	3.4
31125	1.8
31127	2.3
31129	2.2
31131	2.4
31133	2.4
31135	2.8
31137	2.2
31139	1.8
31141	2.2
31143	1.4
31145	3.3
31147	3.0
31149	2.4
31151	2.4
31153	2.1
31155	2.0
31157	4.1
31159	1.7
31161	3.4
31163	2.1
31165	2.2
31167	2.3
31169	2.0
31171	2.4
31173	6.1
31175	2.3
31177	1.7
31179	1.8
31181	2.2
31183	2.4
31185	1.7
32001	4.0
32003	7.5
32005	2.9
32007	3.2
32009	4.5
32011	3.1
32013	4.2
32015	3.0
32017	2.5
32019	5.0
32021	5.4
32023	5.7
32027	4.3
32029	2.4
32031	5.0
32033	5.3
32510	4.9
33001	2.0
33003	1.8
33005	2.1
33007	3.2
33009	2.1
33011	2.0
33013	1.8
33015	1.2
33017	1.8
33019	2.2
34001	6.1
34003	1.1
34005	2.6
34007	7.0
34009	2.6
34011	8.0
34013	10.6
34015	2.9
34017	3.2
34019	1.0
34021	5.8
34023	1.9
34025	1.6
34027	0.9
34029	1.6
34031	3.8
34033	6.2
34035	1.4
34037	1.3
34039	3.6
34041	2.0
35001	11.5
35003	4.6
35005	15.0
35006	10.4
35007	8.6
35009	9.2
35011	7.0
35013	5.0
35015	9.6
35017	7.1
35019	8.0
35021	11.2
35023	4.9
35025	10.8
35027	5.9
35028	2.8
35029	7.7
35031	17.0
35033	10.3
35035	7.4
35037	9.7
35039	14.1
35041	6.9
35043	6.0
35045	11.2
35047	12.5
35049	6.4
35051	7.6
35053	6.9
35055	10.8
35057	9.6
35059	7.7
35061	10.4
36001	3.2
36003	2.5
36005	5.7
36007	3.2
36009	2.5
36011	2.0
36013	3.1
36015	3.3
36017	2.4
36019	2.3
36021	2.1
36023	2.1
36025	1.9
36027	2.3
36029	6.0
36031	1.8
36033	2.0
36035	2.4
36037	2.3
36039	2.6
36041	1.4
36043	2.2
36045	2.4
36047	4.0
36049	1.8
36051	1.9
36053	1.7
36055	5.6
36057	2.8
36059	1.6
36061	2.0
36063	3.3
36065	3.4
36067	5.8
36069	1.7
36071	2.7
36073	3.3
36075	2.2
36077	2.0
36079	1.2
36081	2.4
36083	3.0
36085	2.6
36087	1.7
36089	2.0
36091	1.4
36093	4.2
36095	2.3
36097	2.2
36099	2.7
36101	2.3
36103	2.2
36105	2.9
36107	2.0
36109	1.7
36111	2.3
36113	2.2
36115	2.4
36117	2.2
36119	1.9
36121	2.5
36123	1.8
37001	6.1
37003	5.7
37005	5.4
37007	14.9
37009	3.6
37011	4.0
37013	6.5
37015	9.5
37017	10.3
37019	4.8
37021	4.1
37023	5.9
37025	4.4
37027	5.3
37029	4.7
37031	3.7
37033	6.0
37035	6.6
37037	4.2
37039	5.1
37041	9.2
37043	4.5
37045	8.8
37047	16.1
37049	6.5
37051	11.0
37053	3.5
37055	3.4
37057	4.9
37059	3.9
37061	6.2
37063	11.5
37065	13.7
37067	8.0
37069	6.1
37071	5.6
37073	7.5
37075	6.5
37077	6.2
37079	9.0
37081	10.0
37083	14.8
37085	7.0
37087	3.5
37089	3.5
37091	11.2
37093	11.3
37095	5.4
37097	4.1
37099	4.5
37101	4.9
37103	5.7
37105	10.4
37107	12.3
37109	3.9
37111	5.8
37113	4.8
37115	3.2
37117	9.2
37119	8.1
37121	3.6
37123	8.4
37125	5.2
37127	11.9
37129	6.6
37131	10.4
37133	5.3
37135	3.7
37137	5.5
37139	6.7
37141	4.5
37143	7.7
37145	8.0
37147	6.8
37149	3.1
37151	5.2
37153	12.7
37155	25.1
37157	9.2
37159	7.9
37161	6.1
37163	9.1
37165	17.4
37167	6.1
37169	5.2
37171	5.5
37173	7.4
37175	4.0
37177	7.7
37179	3.8
37181	20.9
37183	3.2
37185	12.4
37187	7.6
37189	2.7
37191	9.7
37193	5.6
37195	9.9
37197	4.4
37199	4.4
38001	2.6
38003	3.0
38005	5.9
38007	3.4
38009	3.3
